 7, 0.88, 1925, 499, 10.353240, 102.275841, 1638166011.375591
 7, 0.82, 1925, 499, 10.399218, 104.253437, 1638166115.633477
 7, 1.15, 1925, 499, 10.281982, 105.056584, 1638166220.694309
 7, 0.70, 1925, 499, 10.182406, 103.446413, 1638166324.142808
 7, 0.58, 1925, 499, 9.906012, 99.434120, 1638166423.580592
 7, 1.17, 1925, 499, 10.324349, 103.713698, 1638166527.299159
 7, 0.58, 1925, 499, 10.653975, 102.563383, 1638166629.866040
 7, 0.58, 1925, 499, 11.100030, 103.837112, 1638166733.705678
 7, 0.59, 1925, 499, 10.866655, 103.538812, 1638166837.247070
 7, 0.66, 1925, 499, 10.327900, 102.933105, 1638166940.183461
 7, 0.91, 1925, 499, 10.249114, 103.357674, 1638167043.543496
 7, 0.59, 1925, 499, 10.435807, 101.533410, 1638167145.079220
 7, 0.58, 1925, 499, 10.340660, 101.057559, 1638167246.139942
 7, 0.76, 1925, 499, 9.995237, 101.642483, 1638167347.786109
 7, 0.72, 1925, 499, 9.818187, 101.654996, 1638167449.446952
 7, 0.56, 1925, 499, 10.349883, 101.160280, 1638167550.613134
 7, 0.69, 1925, 499, 10.180270, 101.854067, 1638167652.471971
 7, 1.36, 1925, 499, 10.517996, 103.539077, 1638167756.016068
 7, 0.56, 1925, 499, 10.605643, 102.060150, 1638167858.080037
 7, 0.57, 1925, 499, 10.170683, 100.890558, 1638167958.973396
 7, 0.59, 1925, 499, 10.222809, 100.446508, 1638168059.422763
 7, 0.61, 1925, 499, 10.266934, 100.475650, 1638168159.901081
 7, 0.84, 1925, 499, 10.363896, 102.473187, 1638168262.376230
 7, 0.59, 1925, 499, 10.289226, 105.495799, 1638168367.875282
 7, 0.59, 1925, 499, 10.361077, 105.600062, 1638168473.478638
 7, 0.59, 1925, 499, 10.338357, 105.977109, 1638168579.458439
 7, 2050.84, 1925, 499, 25.368702, 4054.649743, 1638172634.110931
 7, 340.49, 1925, 499, 25.973283, 630.027457, 1638173264.145569
 7, 5.20, 1925, 499, 16.039320, 143.952344, 1638173408.124777
 7, 2022.84, 1925, 499, 33.939985, 2789.827845, 1638176197.970801
 7, 7195.24, 1925, 499, 29.571972, 9275.247029, 1638185473.251070
 7, 2226.73, 1925, 499, 17.255112, 2977.779141, 1638188451.044016
 7, 2217.93, 1925, 499, 32.050552, 2467.747340, 1638190918.805809
 7, 7193.25, 1925, 499, 18.663685, 9211.794930, 1638200130.633080
 7, 1429.06, 1925, 499, 14.957387, 1558.875706, 1638201689.524349
 7, 0.86, 1925, 499, 18.714792, 139.816760, 1638201829.367654
 7, 0.96, 1925, 499, 19.651746, 143.164984, 1638201972.554225
 7, 0.85, 1925, 499, 17.239029, 133.977318, 1638202106.556143
 7, 0.81, 1925, 499, 18.597296, 138.985508, 1638202245.565451
 7, 0.85, 1925, 499, 18.231922, 137.043407, 1638202382.630852
 7, 2.07, 1925, 499, 52.402150, 271.965521, 1638202654.617096
 7, 2.25, 1925, 499, 55.138768, 217.810008, 1638202872.526141
 7, 1.63, 1924, 499, 55.733179, 181.153221, 1638203054.228258
 7, 1.25, 1925, 499, 60.562079, 190.756237, 1638203247.379110
 7, 67.63, 1924, 499, 60.901457, 248.109728, 1638203495.973549
 7, 1.58, 1924, 499, 65.905921, 199.994149, 1638203702.140131
 7, 1.44, 1925, 499, 61.251744, 186.666934, 1638203893.969042
 7, 1.26, 1925, 499, 55.286450, 166.795203, 1638204061.707428
 7, 1.66, 1925, 499, 32.774594, 138.891334, 1638204201.741152
 7, 2.92, 1924, 499, 34.011034, 174.173221, 1638204376.368547
 7, 2.17, 1925, 499, 25.032954, 134.616861, 1638204512.155001
