 7, 0.03, 1926, 499, 1.656250, 2.112018, 1638230581.278352
 7, 0.03, 1926, 499, 1.656250, 2.133740, 1638230581.307235
 7, 0.05, 1925, 499, 1.531250, 2.121875, 1638230581.301394
 7, 0.04, 1925, 499, 1.656250, 2.173792, 1638230581.322240
 7, 0.05, 1925, 499, 1.671875, 2.132326, 1638230581.321311
 7, 0.03, 1925, 499, 1.515625, 2.143807, 1638230581.332378
 7, 0.06, 1925, 499, 1.640625, 2.185010, 1638230581.337210
 7, 0.05, 1925, 499, 1.640625, 2.236675, 1638230581.396050
 7, 0.03, 1925, 499, 1.609375, 2.028544, 1638230583.480595
 7, 0.03, 1925, 499, 1.750000, 2.043279, 1638230583.499979
 7, 0.02, 1925, 499, 1.656250, 2.082484, 1638230583.588309
 7, 0.03, 1925, 499, 1.625000, 2.139789, 1638230583.591574
 7, 0.05, 1926, 499, 1.656250, 2.121081, 1638230583.613531
 7, 0.04, 1925, 499, 1.703125, 2.164566, 1638230583.637759
 7, 0.04, 1925, 499, 1.703125, 2.122136, 1638230583.669749
 7, 0.04, 1926, 499, 1.578125, 2.147203, 1638230583.665125
 7, 0.02, 1925, 499, 1.484375, 1.759495, 1638230585.495695
 7, 0.02, 1926, 499, 1.656250, 1.760132, 1638230585.514476
 7, 0.02, 1926, 499, 1.593750, 1.767857, 1638230585.544845
 7, 0.02, 1925, 499, 1.531250, 1.752176, 1638230585.566196
 7, 0.03, 1925, 499, 1.593750, 1.784949, 1638230585.551571
 7, 0.02, 1926, 499, 1.625000, 1.819833, 1638230585.561564
 7, 0.02, 1927, 499, 1.562500, 1.777049, 1638230585.589192
 7, 0.02, 1927, 499, 1.562500, 1.791092, 1638230585.573573
 7, 0.02, 1926, 499, 1.546875, 1.592898, 1638230587.199541
 7, 0.02, 1925, 499, 1.531250, 1.599163, 1638230587.212556
 7, 0.02, 1925, 499, 1.546875, 1.595845, 1638230587.227196
 7, 0.02, 1925, 499, 1.484375, 1.610953, 1638230587.221538
 7, 0.01, 1925, 499, 1.500000, 1.607812, 1638230587.233624
 7, 0.01, 1926, 499, 1.468750, 1.606673, 1638230587.234544
 7, 0.03, 1925, 499, 1.484375, 1.624619, 1638230587.255038
 7, 0.03, 1926, 499, 1.453125, 1.645211, 1638230587.291207
 7, 0.02, 1925, 499, 1.390625, 1.653375, 1638230588.966441
 7, 0.03, 1925, 499, 1.531250, 1.650483, 1638230588.969147
 7, 0.02, 1926, 499, 1.500000, 1.669848, 1638230589.008043
 7, 0.03, 1925, 499, 1.500000, 1.688467, 1638230589.023415
 7, 0.02, 1925, 499, 1.468750, 1.684230, 1638230589.040555
