9, 0.02, 699, 499, 0.603907, 3.400518, 1638568347.537139
8, 0.65, 1926, 499, 13.491677, 70.298761, 1638568417.837832
9, 0.02, 293, 292, 0.281597, 1.497774, 1638568419.337969
8, 0.49, 598, 499, 0.584813, 3.143958, 1638568422.484034
9, 0.02, 291, 291, 0.269092, 1.459768, 1638568423.946029
9, 0.02, 293, 292, 0.262291, 1.489949, 1638568425.438065
9, 0.02, 292, 292, 0.257881, 1.449799, 1638568426.889907
8, 0.49, 343, 342, 0.364854, 1.967004, 1638568428.859146
9, 0.02, 547, 499, 0.482013, 2.653646, 1638568431.514907
8, 0.68, 1925, 499, 11.793700, 66.732429, 1638568498.249409
8, 0.02, 293, 292, 0.263867, 1.465939, 1638568499.717389
8, 0.50, 598, 499, 0.568127, 3.160024, 1638568502.879392
9, 0.54, 1924, 499, 11.605522, 65.784232, 1638568568.665840
9, 0.02, 546, 499, 0.490328, 2.659139, 1638568571.327357
9, 0.02, 293, 292, 0.272155, 1.470628, 1638568572.799767
9, 0.03, 293, 292, 0.267991, 1.500850, 1638568574.302686
9, 0.02, 292, 292, 0.273424, 1.465579, 1638568575.770590
9, 0.02, 292, 292, 0.258443, 1.431202, 1638568577.203881
9, 0.03, 546, 499, 0.463786, 2.626026, 1638568579.832070
9, 0.02, 547, 499, 0.511263, 2.707013, 1638568582.541248
8, 0.47, 343, 342, 0.334099, 1.872259, 1638568584.415461
8, 0.49, 598, 499, 0.579597, 3.153882, 1638568587.571673
9, 0.48, 544, 499, 0.568470, 3.156728, 1638568590.731989
9, 0.03, 547, 499, 0.483023, 2.682473, 1638568593.416301
8, 0.50, 343, 342, 0.361072, 1.983851, 1638568595.402138
7, 0.49, 1587, 499, 1.843249, 10.420044, 1638568605.824172
9, 0.02, 293, 292, 0.273271, 1.498151, 1638568607.324622
9, 0.02, 292, 292, 0.276968, 1.468297, 1638568608.795056
9, 0.02, 292, 292, 0.290556, 1.511321, 1638568610.308442
7, 0.50, 1587, 499, 1.539476, 8.550636, 1638568618.861313
7, 0.95, 1588, 499, 1.617868, 9.025878, 1638568627.889505
8, 0.02, 293, 292, 0.277478, 1.501077, 1638568629.392715
9, 0.02, 292, 292, 0.257281, 1.449356, 1638568630.844135
8, 0.49, 597, 499, 0.550947, 3.073242, 1638568633.919309
8, 0.51, 1925, 499, 11.714521, 65.938186, 1638568699.859790
8, 0.49, 1926, 499, 11.604102, 66.164140, 1638568766.026206
9, 0.02, 293, 292, 0.247632, 1.428902, 1638568767.457473
8, 0.50, 1926, 499, 11.327290, 66.119611, 1638568833.579327
9, 0.02, 293, 292, 0.251748, 1.431802, 1638568835.013265
9, 0.02, 293, 292, 0.244015, 1.403454, 1638568836.419022
9, 0.95, 1925, 499, 8.881331, 52.016191, 1638568888.437340
8, 0.58, 343, 342, 0.417567, 2.110318, 1638568890.549570
9, 0.52, 1924, 499, 11.462844, 65.926800, 1638568956.478557
9, 0.02, 292, 292, 0.260256, 1.465496, 1638568957.946109
8, 0.49, 343, 343, 0.344741, 1.940268, 1638568959.889015
8, 0.60, 1925, 499, 12.772120, 69.092370, 1638569028.983278
8, 0.49, 343, 343, 0.369226, 2.001622, 1638569030.987787
9, 0.02, 1040, 499, 0.957053, 5.125505, 1638569036.115759
7, 1.03, 1926, 499, 10.004283, 54.350093, 1638569090.468230
9, 0.02, 293, 292, 0.260924, 1.480061, 1638569091.950577
9, 0.02, 293, 292, 0.277222, 1.486560, 1638569093.439292
9, 0.02, 292, 292, 0.259786, 1.452901, 1638569094.894732
9, 0.02, 292, 292, 0.273163, 1.494284, 1638569096.391453
9, 0.02, 292, 292, 0.263808, 1.466953, 1638569097.862983
8, 0.51, 343, 342, 0.349220, 1.946100, 1638569099.811613
9, 0.04, 867, 499, 0.790380, 4.343392, 1638569104.157512
9, 0.02, 293, 292, 0.291782, 1.511039, 1638569105.670387
9, 0.48, 1037, 499, 1.049142, 5.807976, 1638569111.480477
8, 0.02, 292, 292, 0.252282, 1.429988, 1638569112.912939
9, 0.02, 293, 292, 0.249121, 1.424445, 1638569114.339865
9, 0.02, 293, 292, 0.288285, 1.501404, 1638569115.843531
9, 0.49, 829, 499, 1.027708, 5.817965, 1638569121.663661
8, 0.55, 1925, 499, 11.909040, 67.760217, 1638569189.426084
7, 0.51, 1587, 499, 1.811106, 10.463638, 1638569199.891735
9, 0.75, 1924, 499, 12.106184, 67.814144, 1638569267.712444
8, 0.51, 1925, 499, 1.875157, 10.517903, 1638569278.234676
9, 0.02, 547, 499, 0.464011, 2.647449, 1638569280.884802
8, 1.05, 1925, 499, 11.691041, 67.294763, 1638569348.181718
9, 0.02, 293, 292, 0.249028, 1.394046, 1638569349.578247
8, 0.49, 597, 499, 0.556366, 3.079295, 1638569352.660104
9, 0.02, 546, 499, 0.451073, 2.592468, 1638569355.254499
9, 0.02, 292, 292, 0.241618, 1.424741, 1638569356.681050
9, 0.02, 293, 292, 0.251101, 1.425810, 1638569358.109441
9, 0.56, 1924, 499, 11.475132, 65.768600, 1638569423.880138
9, 0.02, 547, 499, 0.453540, 2.595798, 1638569426.478164
9, 0.02, 293, 292, 0.249402, 1.428301, 1638569427.909054
8, 0.57, 1925, 499, 13.856522, 70.695360, 1638569498.606690
9, 0.04, 546, 499, 0.561151, 2.890358, 1638569501.499575
7, 0.02, 866, 499, 0.857704, 4.381026, 1638569505.883206
8, 0.68, 1925, 499, 12.461083, 68.084894, 1638569573.971355
