9, 0.03, 660, 499, 0.563674, 1.610293, 1638576880.552746
7, 0.50, 451, 446, 0.416990, 1.217420, 1638576881.773198
9, 0.02, 301, 294, 0.250430, 0.747507, 1638576882.524596
8, 0.52, 816, 499, 0.864811, 2.154262, 1638576884.681566
9, 0.02, 663, 499, 0.598895, 1.670622, 1638576886.354536
9, 0.02, 661, 499, 0.587342, 1.667955, 1638576888.024677
8, 0.49, 811, 499, 0.739041, 2.113437, 1638576890.140603
8, 0.51, 444, 439, 0.435779, 1.249765, 1638576891.392701
8, 0.02, 302, 295, 0.269593, 0.779416, 1638576892.174803
9, 0.02, 687, 499, 0.608561, 1.690792, 1638576893.868403
9, 0.02, 299, 293, 0.259234, 0.764707, 1638576894.637682
9, 0.03, 837, 499, 0.714045, 2.050442, 1638576896.692214
9, 0.97, 1931, 499, 2.047795, 5.879206, 1638576902.573825
8, 0.02, 298, 294, 0.272778, 0.779952, 1638576903.357104
8, 0.02, 558, 499, 0.503056, 1.420608, 1638576904.780344
8, 0.02, 839, 499, 0.736102, 2.073036, 1638576906.856850
9, 0.02, 700, 499, 0.642665, 1.791956, 1638576908.654218
8, 0.02, 876, 499, 0.781099, 2.172080, 1638576910.828849
9, 0.06, 554, 499, 0.491035, 1.428788, 1638576912.260155
9, 0.02, 660, 499, 0.544365, 1.580950, 1638576913.843651
9, 0.02, 296, 292, 0.268692, 0.758210, 1638576914.603909
9, 0.03, 553, 499, 0.550962, 1.436553, 1638576916.045217
9, 1.02, 1930, 499, 2.221948, 6.035066, 1638576922.082584
7, 0.49, 2067, 499, 1.762662, 5.052549, 1638576927.137280
9, 0.03, 556, 499, 0.507277, 1.389905, 1638576928.529369
7, 0.53, 1693, 499, 1.864154, 4.977627, 1638576933.509645
7, 0.50, 1694, 499, 1.735784, 4.781348, 1638576938.293484
9, 0.03, 660, 499, 0.559176, 1.594071, 1638576939.890316
9, 0.02, 837, 499, 0.687085, 2.002955, 1638576941.899951
8, 0.49, 976, 499, 0.890027, 2.560565, 1638576944.462563
9, 0.02, 298, 294, 0.256875, 0.745263, 1638576945.209869
8, 0.53, 708, 499, 0.721238, 1.908713, 1638576947.120571
8, 0.02, 298, 294, 0.280094, 0.766963, 1638576947.890003
8, 0.02, 553, 499, 0.473533, 1.350097, 1638576949.242490
9, 0.02, 662, 499, 0.559526, 1.610280, 1638576950.854755
9, 0.02, 690, 499, 0.571708, 1.660674, 1638576952.517329
