 9, 0.09, 669, 499, 0.943095, 1.412271, 1638165590.183692
 9, 0.02, 305, 295, 0.378755, 0.595015, 1638165590.784263
 8, 0.02, 671, 499, 0.820457, 1.248872, 1638165592.035607
 9, 0.03, 845, 499, 1.111789, 1.675002, 1638165593.713551
 8, 0.02, 667, 499, 0.835462, 1.259349, 1638165594.976090
 9, 0.02, 306, 297, 0.375197, 0.585520, 1638165595.564514
 9, 0.02, 561, 499, 0.692386, 1.049888, 1638165596.616936
 9, 0.03, 714, 499, 0.903004, 1.360461, 1638165597.980072
 9, 0.02, 309, 296, 0.407129, 0.614431, 1638165598.597395
 9, 0.02, 308, 297, 0.423733, 0.635915, 1638165599.236163
 9, 0.02, 667, 499, 0.850173, 1.261851, 1638165600.501744
 9, 0.02, 564, 499, 0.706861, 1.059640, 1638165601.564288
 9, 0.02, 309, 296, 0.375112, 0.584498, 1638165602.151306
 9, 0.03, 309, 296, 0.391878, 0.614828, 1638165602.770186
 9, 0.02, 308, 296, 0.431284, 0.645120, 1638165603.417606
 9, 0.04, 562, 499, 0.742900, 1.139138, 1638165604.560752
 8, 0.60, 1807, 499, 2.560248, 3.737977, 1638165608.301892
 9, 0.03, 667, 499, 0.903817, 1.310296, 1638165609.615484
 9, 0.03, 303, 294, 0.420701, 0.697346, 1638165610.317661
 9, 0.17, 876, 499, 1.257106, 2.121238, 1638165612.441226
 9, 0.03, 560, 499, 0.777612, 1.211472, 1638165613.664180
 8, 0.59, 1831, 499, 2.619890, 3.667921, 1638165617.340576
 9, 0.08, 306, 298, 0.463456, 0.666591, 1638165618.017168
 9, 0.03, 304, 296, 0.433271, 0.655417, 1638165618.684002
 8, 0.58, 2124, 499, 3.021008, 4.274412, 1638165622.964261
 9, 0.07, 306, 298, 0.448106, 0.696560, 1638165623.670979
 8, 0.58, 896, 499, 1.247759, 1.823344, 1638165625.503334
 9, 0.08, 307, 297, 0.443945, 0.655644, 1638165626.162666
 9, 0.02, 303, 295, 0.398170, 0.630989, 1638165626.796564
 9, 0.02, 309, 298, 0.393695, 0.604521, 1638165627.404043
 8, 0.57, 2033, 499, 3.772682, 5.450245, 1638165632.856609
 9, 0.03, 1942, 499, 2.488956, 3.656911, 1638165636.516066
 8, 0.06, 667, 499, 0.848592, 1.249854, 1638165637.769227
 9, 0.03, 306, 297, 0.381225, 0.604270, 1638165638.376407
 9, 0.02, 305, 296, 0.417985, 0.636496, 1638165639.015579
 9, 0.02, 561, 499, 0.781047, 1.163571, 1638165640.181636
 9, 0.02, 306, 297, 0.388876, 0.594481, 1638165640.778537
 9, 0.02, 308, 297, 0.368024, 0.584331, 1638165641.365891
 9, 0.06, 307, 297, 0.438981, 0.645760, 1638165642.014290
 9, 0.03, 655, 499, 0.906983, 1.351944, 1638165643.368989
 9, 0.02, 308, 296, 0.386155, 0.614522, 1638165643.989206
 9, 0.02, 308, 296, 0.397226, 0.614985, 1638165644.607512
 9, 0.02, 309, 297, 0.384312, 0.595240, 1638165645.205209
 9, 0.58, 560, 499, 0.794376, 1.168952, 1638165646.376998
 9, 0.02, 309, 296, 0.430585, 0.625710, 1638165647.005355
 9, 0.03, 886, 499, 1.158437, 1.723710, 1638165648.732442
 9, 0.02, 842, 499, 1.094738, 1.662672, 1638165650.397995
