9, 0.07, 303, 297, 0.399540, 0.748299, 1638516063.455844
9, 0.05, 660, 499, 0.742225, 1.682529, 1638516065.150374
7, 0.49, 1694, 499, 2.353704, 4.513798, 1638516069.672760
9, 0.02, 298, 294, 0.360216, 0.817668, 1638516070.500807
9, 0.48, 1042, 499, 1.176783, 2.759551, 1638516073.272500
9, 0.02, 556, 499, 0.536295, 1.427926, 1638516074.712380
9, 0.02, 874, 499, 0.793063, 2.151115, 1638516076.870418
9, 0.02, 662, 499, 0.596847, 1.649871, 1638516078.526504
7, 0.50, 1979, 499, 2.599521, 7.153675, 1638516085.682738
9, 0.03, 300, 294, 0.283664, 0.760365, 1638516086.450549
9, 0.02, 300, 293, 0.275781, 0.764339, 1638516087.221181
7, 0.53, 451, 446, 0.474325, 1.268912, 1638516088.493889
9, 0.02, 299, 294, 0.273611, 0.765212, 1638516089.261316
9, 0.02, 302, 295, 0.271249, 0.765668, 1638516090.029978
9, 0.02, 660, 499, 0.598953, 1.651032, 1638516091.683374
9, 0.48, 1927, 499, 2.134706, 5.950235, 1638516097.638809
7, 0.55, 460, 456, 0.469319, 1.294950, 1638516098.939346
9, 0.02, 690, 499, 0.612783, 1.711142, 1638516100.654729
9, 0.02, 556, 499, 0.504400, 1.400761, 1638516102.058356
9, 0.02, 662, 499, 0.592882, 1.650064, 1638516103.713245
9, 0.02, 554, 499, 0.512582, 1.406734, 1638516105.122885
8, 0.03, 298, 294, 0.263216, 0.755707, 1638516105.880590
8, 0.02, 300, 293, 0.265108, 0.754786, 1638516106.637695
9, 0.03, 553, 499, 0.498091, 1.379399, 1638516108.019590
9, 0.02, 299, 295, 0.261890, 0.755146, 1638516108.777622
9, 0.02, 556, 499, 0.504084, 1.409181, 1638516110.189265
9, 0.02, 688, 499, 0.611994, 1.711018, 1638516111.902964
9, 0.02, 299, 294, 0.271196, 0.765714, 1638516112.671552
7, 0.49, 1980, 499, 2.003416, 5.523020, 1638516118.196481
8, 0.55, 2012, 499, 3.636750, 6.371264, 1638516124.570082
8, 0.03, 301, 296, 0.548753, 0.854997, 1638516125.461356
9, 0.05, 558, 499, 0.846743, 1.473657, 1638516126.991493
9, 0.04, 659, 499, 1.071881, 1.868580, 1638516128.893002
7, 0.49, 450, 445, 0.488938, 1.259089, 1638516130.167388
8, 0.02, 301, 295, 0.315224, 0.786758, 1638516130.966157
9, 0.02, 661, 499, 0.629424, 1.646248, 1638516132.624255
7, 0.49, 1978, 499, 2.515891, 6.996664, 1638516139.629763
9, 0.03, 656, 499, 0.589425, 1.654038, 1638516141.289207
7, 0.50, 447, 443, 0.433548, 1.218438, 1638516142.512135
8, 0.02, 299, 294, 0.261597, 0.746270, 1638516143.261306
